id,datoid,band,long,lat,read,map,map_rescaled
8584,8895,02,2.0248100372519824,37.76529866064523,1.77,1600,0.16
8585,5007,8A,1.8983998973948721,38.37500102967796,2.09,1326.5,0.13265
8586,13585,12,4.849978921504579,37.896340551249814,2.61,1301.5,0.13015
8587,4253,02,2.783794557374358,38.70703590116115,0.6,1600,0.16
8588,7860,06,4.445690658242785,38.53156170904966,4.98,1296,0.1296
8589,8909,08,1.97690106945133,37.73229618828362,1.86,1308.5,0.13085
8590,4612,8A,2.9634626420689085,38.56669819033317,0.88,1326.5,0.13265
8591,5015,07,1.8503108128881773,38.34262354559866,1.49,1298,0.1298
8592,8418,04,1.9166869321764133,37.55725957326619,3.68,1317,0.1317
8593,7924,08,4.310675211326024,38.3910174788067,2.18,1308.5,0.13085
8594,13365,02,5.299104796440949,38.21450773903171,0.96,1600,0.16
8595,5046,08,2.1489174384047267,38.149198407796014,1.84,1308.5,0.13085
8596,7912,05,3.772142219728632,38.39088504615654,3.32,1327.5,0.13275
8597,13394,08,4.535356439399979,38.32044863620075,4.1,1308.5,0.13085
8598,6017,11,2.943392243039244,37.649383587051474,0.12,1291,0.1291
8599,8421,12,2.0511619732794983,37.54995700192884,4.57,1301.5,0.13015
8600,7987,08,3.8825312765993676,38.960085489234636,4.02,1308.5,0.13085
8601,7778,08,3.9516188707411897,38.601803844921555,0.53,1308.5,0.13085
8602,11434,07,3.4409321886975897,37.95726603137299,0.71,1298,0.1298
8603,4070,12,2.6490453109206875,38.74207726429127,0.66,1301.5,0.13015
8604,5152,05,2.334633479258636,38.17935194821366,1.01,1327.5,0.13275
8605,7503,08,4.266075461860587,39.12617106554361,2.6,1308.5,0.13085
8606,3735,07,2.379549469840064,38.84710081711385,2.86,1298,0.1298
8607,13474,07,5.388728769106505,38.285067481595334,7.19,1298,0.1298
8608,4726,05,2.1319193414271367,38.46805164740847,12.31,1327.5,0.13275
8609,8253,03,3.188042888725144,38.70703753449948,0.45,1402,0.1402
8610,4768,05,2.3317782847393738,37.995805608724794,3.6,1327.5,0.13275
8611,7437,02,4.131294692625282,39.300396895013904,1.82,1600,0.16
8612,13536,8A,4.355776188380649,38.00265143158918,1.58,1326.5,0.13265
8613,7811,12,3.7717532168712586,38.28524502396784,1.17,1301.5,0.13015
8614,13409,03,5.208959868284248,38.320800946748626,12.68,1402,0.1402
8615,3797,03,2.7835948636833296,39.33499310666836,17.52,1402,0.1402
8616,13375,02,4.490620821544449,38.17944941767558,3.32,1600,0.16
8617,5213,03,2.5592159788896045,37.96720018716501,0.33,1402,0.1402
8618,8599,11,2.51429919150252,37.50542880967881,1.74,1291,0.1291
8619,7535,12,4.2209151690477515,39.056839760698146,3.43,1301.5,0.13015
8620,7900,04,3.996533093438138,38.42607792340452,1.31,1317,0.1317
8621,7842,08,4.3109459590610815,38.56668967049469,1.52,1308.5,0.13085
8622,8535,07,2.424466718961204,37.82542410354786,1.06,1298,0.1298
8623,4973,12,2.3794410386936944,38.53146366538861,0.9,1301.5,0.13015
8624,5032,02,2.206440921079397,38.28795459428342,6.81,1600,0.16
8625,8492,12,2.3797037429136974,37.61228219273072,1.73,1301.5,0.13015
8626,13595,02,4.9398094563798285,37.860888324832125,0.79,1600,0.16
8627,11264,03,3.7270301700398147,37.89634355690747,1.67,1402,0.1402
8628,8810,02,1.803989232873264,37.81428471981167,1.83,1600,0.16
8629,5903,04,3.007697343152337,37.291704478922995,3.42,1317,0.1317
8630,4832,07,3.0074153682728593,37.929874829236866,1.39,1298,0.1298
8631,8908,8A,1.932074587004812,37.734735535533915,1.92,1326.5,0.13265
8632,3995,04,2.4693830535973857,38.91702993213234,5.47,1317,0.1317
8633,4682,04,3.143125818368745,38.073351583340674,0.57,1317,0.1317
8634,8304,03,3.143128473788725,38.531571006044125,1.47,1402,0.1402
8635,13455,8A,4.849978949352354,38.07334554407886,0.09,1326.5,0.13265
8636,8405,07,1.9645863814283153,37.590353879613836,1.54,1298,0.1298
8637,7795,04,3.951654636265912,38.56659517256469,1.46,1317,0.1317
8638,4236,04,3.2329626396543514,38.355674941503906,2.17,1317,0.1317
8639,13570,8A,5.0747439390383455,37.96721500267811,0.79,1326.5,0.13265
8640,4851,12,2.9635860921485127,37.86075851566555,1.37,1301.5,0.13015
8641,4337,12,1.5934229121601233,38.98973231847582,17.65,1301.5,0.13015
8642,5855,08,3.5024473137776777,37.39845613779296,2.66,1308.5,0.13085
8643,5103,08,2.4693824193867955,38.35567548391907,0.66,1308.5,0.13085
8644,5859,12,2.783875717465333,37.363235615311915,0.92,1301.5,0.13015
8645,13197,03,4.6706322890529846,38.461082710716894,8.5,1402,0.1402
8646,8433,08,1.9584459446087705,37.51927949066683,1.76,1308.5,0.13085
8647,13534,02,4.265990557591509,38.00267973876555,0.09,1600,0.16
8648,4105,02,2.7388811970600826,38.32044562679923,1.07,1600,0.16
8649,8270,11,3.682121995699674,38.390886426177964,2.06,1291,0.1291
8650,8719,02,1.9910241487862832,37.37449687283701,3.48,1600,0.16
8651,4572,8A,2.249399923729533,38.93820767288019,4.71,1326.5,0.13265
8652,8401,08,2.289057278147352,37.336444497547646,2,1308.5,0.13085
8653,4918,8A,1.77961598897262,38.557891713418,4.62,1326.5,0.13265
8654,13507,06,4.176249827295215,38.10869529203424,2.62,1296,0.1296
8655,4148,05,2.8738086054857384,38.24996155830094,4.47,1327.5,0.13275
8656,7678,05,4.041452997080944,38.812103497791924,2.5,1327.5,0.13275
8657,4788,11,2.764552755379613,38.131685089702195,0.84,1291,0.1291
8658,5878,11,2.873625302455383,37.32705613155277,9.11,1291,0.1291
8659,8309,02,3.3677115672060967,38.531570479003655,3.27,1600,0.16
8660,5817,05,2.7837947244610013,37.433345508017574,2.16,1327.5,0.13275
8661,13573,05,4.670281908362936,37.93171903500565,3.42,1327.5,0.13275
8662,5810,11,3.2778679330973755,37.46978752208061,6.49,1291,0.1291
8663,3837,04,2.469494384505493,39.23083347391576,9.18,1317,0.1317
8664,8126,02,3.0982131255027254,38.9868895705255,3.35,1600,0.16
8665,8359,04,3.50249553534213,38.42618192347105,5.82,1317,0.1317
8666,4553,11,2.1091647323110747,38.71566858258464,7.69,1291,0.1291
8667,8871,8A,1.7867507395391216,37.29602546116194,3.13,1326.5,0.13265
8668,3743,12,2.7837948484285104,38.847100586236536,1.96,1301.5,0.13015
8669,11336,03,3.546674680116812,37.754103665935574,2.64,1402,0.1402
8670,13317,8A,4.805063719643972,38.39087730113786,16.84,1326.5,0.13265
8671,3882,08,2.3869648900339357,39.258898262532725,8.68,1308.5,0.13085
8672,8332,03,3.6821242468777764,38.49642392860852,1.96,1402,0.1402
8673,4810,03,3.7198028399984473,38.25770617232003,15.46,1402,0.1402
8674,7875,05,4.3558602320636854,38.496416223029186,0.52,1327.5,0.13275
8675,8881,04,2.072718608895595,37.798282047318075,2.36,1317,0.1317
8676,8246,8A,3.4575418298918135,38.74207755156183,1.8,1326.5,0.13265
8677,3916,11,2.5141490030684834,39.12637794666774,5.49,1291,0.1291
8678,4774,07,2.581521016240261,38.0100760315839,0,1298,0.1298
8679,13246,06,5.0451268874644875,38.290680040272846,0.96,1296,0.1296
8680,4230,07,2.963461955756031,38.35567520214496,1.76,1298,0.1298
8681,3751,05,2.3346328198952175,38.812110413517736,2.7,1327.5,0.13275
8682,3912,8A,2.334716016466941,39.12622459252998,5.33,1326.5,0.13265
8683,8723,05,2.1707750797095953,37.36463552642799,1.91,1327.5,0.13275
8684,8240,07,3.188042919267864,38.74207910002016,0.72,1298,0.1298
8685,4150,05,2.963102258638171,38.2492065118942,3.83,1327.5,0.13275
8686,6043,08,3.356647743690346,37.27265555098591,0.08,1308.5,0.13085
8687,11431,06,4.305298080189918,37.95490113994379,4.46,1296,0.1296
8688,8729,08,1.8534808642195773,37.34615055766342,4.35,1308.5,0.13085
8689,11357,07,3.817516936806526,37.71935555653105,4.22,1298,0.1298
8690,4957,07,2.289715533044835,38.60180694089204,1.17,1298,0.1298
8691,11260,12,3.54736643139461,37.89634419490082,0.43,1301.5,0.13015
8692,7714,8A,4.176092994921337,38.741538209566684,2.39,1326.5,0.13265
8693,4845,02,3.1431248095606814,37.896345194423745,1.56,1600,0.16
8694,11263,05,3.6825635634758984,37.896130955947385,0.83,1327.5,0.13275
8695,4216,05,3.4880833709622245,38.205756453634265,2.64,1327.5,0.13275
8696,4039,02,2.828773868403533,38.81207538689954,0.57,1600,0.16
8697,8831,03,1.8300954194834493,37.597659430450136,2.48,1402,0.1402
8698,8519,12,2.3346360331689886,37.54105105254981,2.51,1301.5,0.13015
8699,5008,12,1.9432266358612467,38.372543235627504,4.52,1301.5,0.13015
8700,5938,05,2.649049289559081,37.219832899486725,9.86,1327.5,0.13275
8701,3999,12,2.7384161212711886,39.12687853696103,3.16,1301.5,0.13015
8702,7447,03,3.996641026019525,39.26576522946827,2.34,1402,0.1402
8703,7520,06,4.670227864817128,39.09139878381984,3.96,1296,0.1296
8704,5888,8A,3.3227817641288606,37.327057367341666,3.91,1326.5,0.13265
8705,7784,06,4.221115099894016,38.60180085425605,1.83,1296,0.1296
8706,4753,08,2.170927849003443,38.3444711660268,3.86,1308.5,0.13085
8707,4242,11,2.2897158636248593,38.7070357749805,6.33,1291,0.1291
8708,13181,02,4.535446273623337,38.496419956298105,6.3,1600,0.16
8709,4269,04,2.6041301369078527,38.63689982999854,1.2,1317,0.1317
8710,13501,12,5.029640064916928,38.1439855242683,2.44,1301.5,0.13015
8711,5134,8A,2.46938238614913,38.24993316342674,0.82,1326.5,0.13265
8712,3735,12,2.379549469840064,38.84710081711385,2.86,1301.5,0.13015
8713,8314,8A,3.5922916135380243,38.53156926329696,1.21,1326.5,0.13265
8714,4320,11,2.2721568262445153,39.022279908769264,4.17,1291,0.1291
8715,8117,07,3.188046678717328,39.02179309936461,2.69,1298,0.1298
8716,4955,11,2.127395344807935,37.90161839621461,12.65,1291,0.1291
8717,13511,07,4.35587499587538,38.108737716056325,7.44,1298,0.1298
8718,11329,06,3.9516995259789742,37.7899538845886,3.44,1296,0.1296
8719,13163,02,4.939809603703535,38.60179413578872,20.05,1600,0.16
8720,8140,11,3.2329625597042906,38.95196699282917,0.91,1291,0.1291
8721,4583,02,1.9371958761513701,38.917428319833256,10.09,1600,0.16
8722,7978,12,4.229221084691195,38.89423220214821,4.09,1301.5,0.13015
8723,4499,12,1.8015723623137352,38.802522437904415,27.75,1301.5,0.13015
8724,7556,03,4.086407579286977,39.02140906102803,2.77,1402,0.1402
8725,11429,05,3.8396852649439834,37.98060245775359,1.95,1327.5,0.13275
8726,4279,02,2.7107346911995895,38.64071026708858,0.84,1600,0.16
8727,3912,04,2.334716016466941,39.12622459252998,5.33,1317,0.1317
8728,5879,8A,2.9185405869609973,37.32705681016518,7.8,1326.5,0.13265
8729,8379,12,3.545609954621255,39.25176467661146,10.76,1301.5,0.13015
8730,3752,12,2.379549116802157,38.812110273523295,2.79,1301.5,0.13015
8731,4351,8A,2.26492081129098,38.95265591669892,3.47,1326.5,0.13265
8732,3844,07,2.7838006847829115,39.2308599505786,0.64,1298,0.1298
8733,4525,11,2.8287129266946587,38.601807642926154,0.59,1291,0.1291
8734,4316,08,2.0929193858123347,39.03217853282077,5.17,1308.5,0.13085
8735,8324,07,3.3227960859694354,38.49642581281941,1.06,1298,0.1298
8736,3816,06,2.9185500057967513,39.300409984659815,6.01,1296,0.1296
8737,13292,03,4.176249812922171,38.21464191979543,0.18,1402,0.1402
8738,3981,07,2.6490481334273106,38.951968578641576,1.53,1298,0.1298
8739,13532,03,5.119237027936837,38.038389025618166,2.88,1402,0.1402
8740,6027,08,3.0505187409689367,37.17505244618046,11.22,1308.5,0.13085
8741,4239,05,3.365996823465897,38.35603362496555,2.54,1327.5,0.13275
8742,7910,02,4.445688867002108,38.426073827580716,1.86,1600,0.16
8743,13246,11,5.0451268874644875,38.290680040272846,0.96,1291,0.1291
8744,8013,8A,4.37986264692347,39.34439122530404,4.82,1326.5,0.13265
8745,4187,11,2.7839300808113823,38.179344929108055,0.25,1291,0.1291
8746,4424,02,2.247382889709704,39.233443238536324,14.85,1600,0.16
8747,7749,06,4.131418739186235,38.672159993529576,1.95,1296,0.1296
8748,7970,06,3.9676571780248215,39.035924792284945,2.45,1296,0.1296
8749,8448,05,3.55629463339156,38.364056094868076,4.09,1327.5,0.13275
8750,11311,02,3.9516100483867844,37.82559725113778,2.56,1600,0.16
8751,7872,11,4.221176670423589,38.49664883132695,1.08,1291,0.1291
8752,4341,04,1.773498869722905,38.97773622219521,2.86,1317,0.1317
8753,8249,08,3.0081970409105967,38.70703724007798,1.91,1308.5,0.13085
8754,8663,06,2.2448075347744902,37.184058783116875,2.82,1296,0.1296
8755,8890,04,1.800664472785318,37.77750109729283,1.88,1317,0.1317
8756,4334,03,2.2689954768932723,38.987412817269735,5.59,1402,0.1402
8757,4615,05,2.6490485511439172,38.53156894004547,1.31,1327.5,0.13275
8758,4004,03,2.9629445728647728,39.12639751487142,6.31,1402,0.1402
8759,4996,8A,2.1735912190735647,38.43049716786075,12.73,1326.5,0.13265
8760,8053,05,3.3677153760629017,39.230857737811895,4.6,1327.5,0.13275
8761,13610,07,5.030673039458769,37.82577381130791,5.64,1298,0.1298
8762,4133,06,3.1431998494296245,38.28530288608891,2.86,1296,0.1296
8763,8848,8A,1.9799859901381995,37.62047315822227,1.75,1326.5,0.13265
8764,5081,08,2.3346348051719956,38.03798560858873,3.35,1308.5,0.13085
8765,7622,11,4.1765798198215744,38.91696578338877,1.8,1291,0.1291
8766,7419,04,4.355878206454206,39.369875561198,12.02,1317,0.1317
8767,8113,12,3.54737656528933,39.05667679632725,2.19,1301.5,0.13015
8768,5093,04,2.3346349480041257,38.002601350724014,7.82,1317,0.1317
8769,4453,12,1.789045685358398,39.15329618583654,13.25,1301.5,0.13015
8770,7681,07,4.221117467853105,38.81210229383959,3.69,1298,0.1298
8771,8873,03,2.1505371574558567,37.263394741560965,3.8,1402,0.1402
8772,4363,02,1.9937363890044917,38.93261044591583,9.36,1600,0.16
8773,8700,02,1.725083993212118,37.42469105856548,0.85,1600,0.16
8774,8383,05,3.7031529515845483,38.40920068690247,2.41,1327.5,0.13275
8775,13206,08,5.074555422186081,38.4612514863656,3.8,1308.5,0.13085
8776,7537,12,4.3109536989455695,39.056671948267464,1.91,1301.5,0.13015
8777,5884,12,3.1431180551280598,37.32705806024064,10.47,1301.5,0.13015
8778,13281,11,4.850158639358636,38.24984563659816,4.12,1291,0.1291
8779,11354,03,3.6828143488487113,37.718936745083994,2.66,1402,0.1402
8780,4166,8A,3.6821184159132674,38.24993271193052,2.5,1326.5,0.13265
8781,8105,11,3.188047083857521,39.05668025623732,3.69,1291,0.1291
8782,8724,06,1.6292790194020472,37.35829350005199,1.74,1296,0.1296
8783,7826,02,3.906698715570105,38.24992832395142,0.4,1600,0.16
8784,4274,11,2.649334740020393,38.60171538856533,1.53,1291,0.1291
8785,5215,8A,2.649047656421894,37.96720018716501,0.25,1326.5,0.13265
8786,8031,06,4.239597315230599,39.28051232973738,3.77,1296,0.1296
8787,4176,8A,3.232960480104408,38.21465051650313,2.54,1326.5,0.13265
8788,6002,03,2.693963495188039,37.076630062333344,9.05,1402,0.1402
8789,5966,03,2.9620354400680022,37.184728705260255,9.81,1402,0.1402
8790,8846,05,2.220963762393882,37.633943875819526,3.15,1327.5,0.13275
8791,13408,11,5.164385945383231,38.320434477212174,2.27,1291,0.1291
8792,6050,04,3.228678341400727,37.63752483305972,0.11,1317,0.1317
8793,3807,08,2.514303887894826,39.30041172253083,6.24,1308.5,0.13085
8794,11135,12,3.7270315642251353,38.10870429000033,1.56,1301.5,0.13015
8795,7705,12,3.682123446478858,38.74207527441714,1.05,1301.5,0.13015
8796,4988,08,2.6041323764078563,38.496424462936986,1.26,1308.5,0.13085
8797,11162,04,3.772136261203352,38.07323334383852,4.3,1317,0.1317
8798,13436,8A,5.299104821593777,38.285314287868715,4.82,1326.5,0.13265
8799,7725,12,3.8168716230390256,38.70703217182197,1.19,1301.5,0.13015
8800,3986,11,2.8736304911244637,38.951969221349685,0.57,1291,0.1291
8801,7558,03,4.1762046519178915,39.021785673633566,1.73,1402,0.1402
8802,3947,02,2.649049232066903,39.02179480923677,5.33,1600,0.16
8803,8638,05,2.2448067316806264,37.327059046014405,2.39,1327.5,0.13275
8804,8707,07,2.0389051062180616,37.40768009642571,2.24,1298,0.1298
8805,8334,11,3.8168722985721195,38.496422817767765,1.09,1291,0.1291
8806,4404,06,2.0735928133974886,38.82383144966696,5.04,1296,0.1296
8807,5158,06,2.6041311079866754,38.17935222361113,2.38,1296,0.1296
8808,5800,12,2.828835695851278,37.46980180286224,5.83,1301.5,0.13015
8809,4381,03,2.1695453094418333,38.888272343839816,2.23,1402,0.1402
8810,3867,04,2.918549406620457,39.19605845085275,5.32,1317,0.1317
8811,8352,05,3.1431288870137557,38.42608474977699,0.68,1327.5,0.13275
8812,4559,08,2.1092638910470813,38.67878378208217,2.51,1308.5,0.13085
8813,11237,07,3.547384147968643,37.931850887225494,1.13,1298,0.1298
8814,5803,8A,2.9633488830145884,37.46973124023169,3.05,1326.5,0.13265
8815,8255,08,3.2778765874668228,38.70703726811812,1.07,1308.5,0.13085
8816,4877,04,2.0132145620050013,38.65066555313863,11.74,1317,0.1317
8817,4178,8A,3.3227928969501765,38.21465008596197,1.24,1326.5,0.13265
8818,5203,08,2.6041316936882404,38.00260143566685,0.33,1308.5,0.13085
8819,13419,03,4.5355720323732225,38.28518745795127,3.11,1402,0.1402
8820,8462,11,2.3346347728326453,37.6833735733101,2.61,1291,0.1291
8821,8355,05,3.277880118744205,38.426084630139535,0.41,1327.5,0.13275
8822,7458,02,3.7719591879894927,39.23085375065661,7.5,1600,0.16
8823,3732,02,3.0533842337746155,38.88208061371508,1.13,1600,0.16
8824,3881,8A,3.043903681065658,39.36165382563461,3.99,1326.5,0.13265
8825,7810,12,3.727034966145116,38.285196321315695,0.49,1301.5,0.13015
8826,5012,02,2.1225055416286263,38.36271336587575,3.28,1600,0.16
8827,13417,12,4.445741475040092,38.28518745795127,16.32,1301.5,0.13015
8828,4324,8A,1.731129814974363,39.01715412674644,4.96,1326.5,0.13265
8829,13548,02,4.8948043807699895,38.00264433178805,1.7,1600,0.16
8830,4241,02,3.0083764281846284,38.74207886179581,0.89,1600,0.16
8831,13462,05,5.164385871721378,38.073345501648454,1.27,1327.5,0.13275
8832,8577,12,2.379550521767261,37.71891194560782,4.72,1301.5,0.13015
8833,13383,03,4.894894242841121,38.17934347444423,2.63,1402,0.1402
8834,4946,11,2.043381899962344,37.97758732343901,3.69,1291,0.1291
8835,11426,8A,3.7530529292112487,37.94962190458307,0.73,1326.5,0.13265
8836,11263,12,3.6825635634758984,37.896130955947385,0.83,1301.5,0.13015
8837,5813,06,3.5473640472658454,37.46978688040789,11.03,1296,0.1296
8838,8585,12,2.783794503475441,37.71891282673548,2.89,1301.5,0.13015
8839,7761,05,3.861787693570514,38.636897668791136,1.79,1327.5,0.13275
8840,8586,12,2.8287106297024764,37.71891262777117,3.01,1301.5,0.13015
8841,7521,12,4.715440044320775,39.09192815262739,2.14,1301.5,0.13015
8842,11289,12,3.8617780061384894,37.86089029647154,0.34,1301.5,0.13015
8843,5951,05,3.2329484678324287,37.219831640476066,12.47,1327.5,0.13275
8844,11183,06,3.9061764611150607,38.03811197778482,3.52,1296,0.1296
8845,4011,12,2.423363237449345,39.09122520386679,6.23,1301.5,0.13015
8846,11224,06,3.9965375814212982,37.96710512560615,2.23,1296,0.1296
8847,13521,06,4.804569612101725,38.10845497595328,1.34,1296,0.1296
8848,7817,04,4.0413217100988,38.28502566786725,1.25,1317,0.1317
8849,13389,03,5.164385903162413,38.179343432075385,1.17,1402,0.1402
8850,8759,03,1.6201245596328009,37.251275541557376,2.41,1402,0.1402
8851,13492,11,4.625402581621515,38.144027948981865,0.7,1291,0.1291
8852,4847,8A,3.2329557720340043,37.89634512353559,0.22,1326.5,0.13265
8853,13458,03,4.984275620972625,38.07352939482545,0.7,1402,0.1402
8854,4621,02,3.0083792012839106,38.531570619547786,0.65,1600,0.16
8855,8896,06,2.069630538715339,37.762858552356434,1.12,1296,0.1296
8856,13333,08,4.490710652174546,38.35584059631217,2.83,1308.5,0.13085
8857,7691,02,3.816871844922901,38.77709803711723,1.65,1600,0.16
8858,7767,07,4.131283570583748,38.63689462345334,1.89,1298,0.1298
8859,7689,8A,3.7270396409778552,38.776986861842715,2.17,1326.5,0.13265
8860,13228,08,4.8613245285586535,37.95596809874038,5.23,1308.5,0.13085
8861,4143,8A,3.592216578160657,38.285168328029,2.94,1326.5,0.13265
8862,4016,08,2.649050301062091,39.091552374112105,2.18,1308.5,0.13085
8863,5185,11,2.288613444819981,38.073692079509115,4.19,1291,0.1291
8864,4376,11,1.945925828049953,38.90021161771695,32.57,1291,0.1291
8865,13354,05,4.805225390343971,38.21479719678935,0.09,1327.5,0.13275
8866,6037,04,3.207947531516898,37.670980302770126,0.13,1317,0.1317
8867,8445,02,1.9553799056108574,37.48371651824909,1.39,1600,0.16
8868,8299,11,3.5473750399499777,38.566697214028565,1.7,1291,0.1291
8869,7499,02,4.086373431628082,39.12639499915893,4.66,1600,0.16
8870,8025,05,4.06550975552384,38.77018364877114,3.28,1327.5,0.13275
8871,4702,05,3.3227873615313954,38.037984349211506,1.32,1327.5,0.13275
8872,8921,06,1.8841618238220836,37.70171298100165,2.09,1296,0.1296
